lap_var,actual,phone,width
44.4839116272458,Blurry,Samsung,1600
47.228509091148254,Not,Samsung,4128
1146.7848662863887,Not,Samsung,400
332.03528019954445,Not,Samsung,1600
19.643752360415156,Blurry,Samsung,4128
510.27149983999993,Blurry,Samsung,400
77.49526868272463,Blurry,Samsung,1600
14.43577861273995,Blurry,Samsung,4128
256.0586166041667,Blurry,Samsung,400
33.76257238880182,Blurry,Samsung,1600
13.24973994782996,Blurry,Samsung,4128
166.25534693749998,Blurry,Samsung,400
27.89275052078747,Blurry,Samsung,1600
59.83868978455857,Not,Samsung,4128
1323.9770770360417,Not,Samsung,400
424.1728708235408,Not,Samsung,1600
25.3539849808805,Blurry,Samsung,4128
606.2031294749305,Blurry,Samsung,400
123.09773280812475,Blurry,Samsung,1600
14.850956449211735,Blurry,Samsung,4128
263.7022625322222,Blurry,Samsung,400
35.27583384427056,Blurry,Samsung,1600
13.61253356612942,Blurry,Samsung,4128
173.8491810330555,Blurry,Samsung,400
28.87044005699625,Blurry,Samsung,1600
66.55181762869339,Not,Samsung,4128
1318.1195794566665,Not,Samsung,400
448.7428531072223,Not,Samsung,1600
24.16511760412123,Blurry,Samsung,4128
633.9044153055556,Blurry,Samsung,400
125.23202552037743,Blurry,Samsung,1600
14.96976995546556,Blurry,Samsung,4128
283.4293652708333,Blurry,Samsung,400
36.87429163305556,Blurry,Samsung,1600
13.559415896028646,Blurry,Samsung,4128
165.2588021249306,Blurry,Samsung,400
28.87408640770832,Blurry,Samsung,1600
66.29982052365823,Not,Samsung,4128
1326.0826677549303,Not,Samsung,400
450.4278103387324,Not,Samsung,1600
26.372239846768913,Blurry,Samsung,4128
568.555899283264,Blurry,Samsung,400
133.08071609820942,Blurry,Samsung,1600
18.05467276325661,Blurry,Samsung,4128
424.21114722222217,Blurry,Samsung,400
61.17763224912762,Blurry,Samsung,1600
13.373572463404054,Blurry,Samsung,4128
150.1787026132639,Blurry,Samsung,400
27.93143226067598,Blurry,Samsung,1600
62.39712264532341,Not,Samsung,4128
1148.2114562933334,Not,Samsung,400
411.4671129797849,Not,Samsung,1600
18.932387146302958,Blurry,Samsung,4128
369.999162219375,Blurry,Samsung,400
60.29052706822485,Blurry,Samsung,1600
15.207411006229387,Blurry,Samsung,4128
240.45744999305558,Blurry,Samsung,400
35.33926451110677,Blurry,Samsung,1600
13.538800663615266,Blurry,Samsung,4128
104.64848949104167,Blurry,Samsung,400
27.340296874208978,Blurry,Samsung,1600
60.766619030248975,Not,Samsung,4128
868.2826832108333,Not,Samsung,400
257.4457405193751,Not,Samsung,1600
57.14483115717632,Blurry,Samsung,4128
728.8304021322222,Blurry,Samsung,400
219.68558511759448,Blurry,Samsung,1600
46.79355635795842,Blurry,Samsung,4128
350.67020170270825,Blurry,Samsung,400
143.1836239582248,Blurry,Samsung,1600
45.82630156664814,Blurry,Samsung,4128
291.70010724826386,Blurry,Samsung,400
138.82877707434784,Blurry,Samsung,1600
68.37376512883341,Not,Samsung,4128
1029.8803001288888,Not,Samsung,400
314.46902639957005,Not,Samsung,1600
45.31844235259821,Blurry,Samsung,4128
315.28409979749995,Blurry,Samsung,400
140.04860620616208,Blurry,Samsung,1600
49.68374717888305,Blurry,Samsung,4128
374.63066663826396,Blurry,Samsung,400
151.94338383274723,Blurry,Samsung,1600
47.811078744411965,Blurry,Samsung,4128
305.7005671288889,Blurry,Samsung,400
145.19741822866519,Blurry,Samsung,1600
77.71729646998578,Not,Samsung,4128
1132.387498386389,Not,Samsung,400
394.7890516388891,Not,Samsung,1600
57.849757203761364,Blurry,Samsung,4128
703.3603253997225,Blurry,Samsung,400
213.51560567924236,Blurry,Samsung,1600
48.62590717040367,Blurry,Samsung,4128
377.25251353083326,Blurry,Samsung,400
149.64867839531223,Blurry,Samsung,1600
49.702553096632045,Blurry,Samsung,4128
294.1411064266666,Blurry,Samsung,400
150.47777292761464,Blurry,Samsung,1600
80.43960769841942,Not,Samsung,4128
1163.8660973322224,Not,Samsung,400
404.48078274973943,Not,Samsung,1600
49.966275485756206,Blurry,Samsung,4128
471.24234565972216,Blurry,Samsung,400
163.06107445190725,Blurry,Samsung,1600
49.08178875757404,Blurry,Samsung,4128
464.4173990655557,Blurry,Samsung,400
156.2252651024738,Blurry,Samsung,1600
47.60371166496868,Blurry,Samsung,4128
290.7314575382639,Blurry,Samsung,400
144.09646924253227,Blurry,Samsung,1600
81.28903947334811,Not,Samsung,4128
1107.6117241527083,Not,Samsung,400
410.2190285265928,Not,Samsung,1600
61.75888898194585,Blurry,Samsung,4128
840.1689249693749,Blurry,Samsung,400
266.669578585143,Blurry,Samsung,1600
43.77150944036747,Blurry,Samsung,4128
261.3435488488889,Blurry,Samsung,400
133.16766222395407,Blurry,Samsung,1600
43.67654988628669,Blurry,Samsung,4128
255.70885957770835,Blurry,Samsung,400
132.19231685221115,Blurry,Samsung,1600
42.47144257909834,Not,Samsung,4128
1089.1242290622224,Not,Samsung,400
326.19223016048164,Not,Samsung,1600
36.28090478045495,Blurry,Samsung,4128
902.1745634915972,Blurry,Samsung,400
230.99105652343056,Blurry,Samsung,1600
16.968935980451327,Blurry,Samsung,4128
301.2793871510417,Blurry,Samsung,400
52.90733225532875,Blurry,Samsung,1600
16.231414573070303,Blurry,Samsung,4128
193.72376624416663,Blurry,Samsung,400
46.645160373696825,Blurry,Samsung,1600
44.60266677225678,Not,Samsung,4128
1151.8182577082637,Not,Samsung,400
343.65298329778545,Not,Samsung,1600
25.110529432691308,Blurry,Samsung,4128
617.6042011777082,Blurry,Samsung,400
133.76937755188783,Blurry,Samsung,1600
16.715233328762814,Blurry,Samsung,4128
316.00609004104166,Blurry,Samsung,400
52.94706606934653,Blurry,Samsung,1600
15.540336878144421,Blurry,Samsung,4128
198.25763991104168,Blurry,Samsung,400
45.195917680555546,Blurry,Samsung,1600
52.03278117427151,Not,Samsung,4128
1247.9764814749303,Not,Samsung,400
407.0300968844593,Not,Samsung,1600
25.888154161942285,Blurry,Samsung,4128
676.1044733055554,Blurry,Samsung,400
155.2638296472914,Blurry,Samsung,1600
16.366152924432328,Blurry,Samsung,4128
320.51816607993055,Blurry,Samsung,400
52.192705167495674,Blurry,Samsung,1600
15.245915173292648,Blurry,Samsung,4128
187.64820197222227,Blurry,Samsung,400
44.01656091324845,Blurry,Samsung,1600
45.635448590702936,Not,Samsung,4128
1089.9921640530554,Not,Samsung,400
350.46172600208223,Not,Samsung,1600
21.684816022708905,Blurry,Samsung,4128
412.3561725193751,Blurry,Samsung,400
96.72379634508226,Blurry,Samsung,1600
15.990067671087301,Blurry,Samsung,4128
282.4275303882639,Blurry,Samsung,400
49.239826040016304,Blurry,Samsung,1600
15.343809070684982,Blurry,Samsung,4128
184.13260569270832,Blurry,Samsung,400
44.535465624843745,Blurry,Samsung,1600
53.58377289838693,Not,Samsung,4128
1210.9556476530552,Not,Samsung,400
411.94246391435524,Not,Samsung,1600
25.617780830508465,Blurry,Samsung,4128
741.9439939565974,Blurry,Samsung,400
162.76985833222219,Blurry,Samsung,1600
15.65182368634811,Blurry,Samsung,4128
301.89172165972224,Blurry,Samsung,400
51.15778186645398,Blurry,Samsung,1600
14.622513656571293,Blurry,Samsung,4128
190.03018308333333,Blurry,Samsung,400
42.75433405624566,Blurry,Samsung,1600
37.983374890756195,Not,Samsung,4128
807.3776398665972,Not,Samsung,400
238.02455623463428,Not,Samsung,1600
33.00355323433962,Blurry,Samsung,4128
776.1576999663888,Blurry,Samsung,400
218.1278489456771,Blurry,Samsung,1600
12.702443130770593,Blurry,Samsung,4128
135.82501488888886,Blurry,Samsung,400
26.46447604104167,Blurry,Samsung,1600
12.793757667474688,Blurry,Samsung,4128
142.41674101326387,Blurry,Samsung,400
26.65641404925105,Blurry,Samsung,1600
51.95521620862886,Not,Samsung,4128
966.5574924375002,Not,Samsung,400
316.5435005208201,Not,Samsung,1600
20.322338007196038,Blurry,Samsung,4128
441.9139884565972,Blurry,Samsung,400
94.68279478762912,Blurry,Samsung,1600
11.639489844936637,Blurry,Samsung,4128
37.52375600770832,Blurry,Samsung,400
22.795811977386865,Blurry,Samsung,1600
12.999672419049453,Blurry,Samsung,4128
146.55299040104168,Blurry,Samsung,400
27.227268224791388,Blurry,Samsung,1600
51.72071476168248,Not,Samsung,4128
939.8546133975,Not,Samsung,400
320.8146484369505,Not,Samsung,1600
15.062759562576195,Blurry,Samsung,4128
278.8810471027083,Blurry,Samsung,400
37.62873837578015,Blurry,Samsung,1600
14.290584947259735,Blurry,Samsung,4128
227.8917235155555,Blurry,Samsung,400
34.265613987731925,Blurry,Samsung,1600
12.146003069855404,Blurry,Samsung,4128
74.94949457666667,Blurry,Samsung,400
24.70552693956596,Blurry,Samsung,1600
45.993382740269226,Not,Samsung,4128
852.1879979327084,Not,Samsung,400
283.90164884512905,Not,Samsung,1600
29.69784987911933,Blurry,Samsung,4128
707.1866239288887,Blurry,Samsung,400
190.40759736682708,Blurry,Samsung,1600
13.776703658993629,Blurry,Samsung,4128
205.9261116788889,Blurry,Samsung,400
31.58185674253226,Blurry,Samsung,1600
13.03104553115746,Blurry,Samsung,4128
135.3319413955556,Blurry,Samsung,400
27.059194726535374,Blurry,Samsung,1600
49.540963471502174,Not,Samsung,4128
874.7684028315971,Not,Samsung,400
297.5412796110134,Not,Samsung,1600
22.341707369697254,Blurry,Samsung,4128
423.47129760770844,Blurry,Samsung,400
93.93915362190509,Blurry,Samsung,1600
14.118792117921476,Blurry,Samsung,4128
190.68890170270828,Blurry,Samsung,400
31.8583119342315,Blurry,Samsung,1600
13.595474550830563,Blurry,Samsung,4128
133.351720049375,Blurry,Samsung,400
28.437243742880852,Blurry,Samsung,1600
57.96765409208409,Not,Samsung,4128
708.9077122193751,Not,Samsung,400
233.22633929554564,Not,Samsung,1600
46.47509484751801,Blurry,Samsung,4128
344.9783506927083,Blurry,Samsung,400
148.48008398827136,Blurry,Samsung,1600
47.8570867097055,Blurry,Samsung,4128
254.51445309972226,Blurry,Samsung,400
143.75593384979135,Blurry,Samsung,1600
48.279236178233454,Blurry,Samsung,4128
288.36394395659727,Blurry,Samsung,400
146.44374992721254,Blurry,Samsung,1600
73.72468593225568,Not,Samsung,4128
996.7287222222222,Not,Samsung,400
352.5818140536131,Not,Samsung,1600
50.30284168189916,Blurry,Samsung,4128
346.1414216410417,Blurry,Samsung,400
158.1252776020179,Blurry,Samsung,1600
48.1695564249151,Blurry,Samsung,4128
257.59155820493055,Blurry,Samsung,400
145.71253629833336,Blurry,Samsung,1600
50.007155616646365,Blurry,Samsung,4128
300.95299619749994,Blurry,Samsung,400
151.29429784884982,Blurry,Samsung,1600
72.7284130060024,Not,Samsung,4128
961.6262471530555,Not,Samsung,400
354.06167115250014,Not,Samsung,1600
58.7524582325302,Blurry,Samsung,4128
733.6804155715971,Blurry,Samsung,400
240.7599728209537,Blurry,Samsung,1600
47.14827325920967,Blurry,Samsung,4128
241.57324415104168,Blurry,Samsung,400
142.44947736701798,Blurry,Samsung,1600
46.09947998374122,Blurry,Samsung,4128
254.30109993750006,Blurry,Samsung,400
139.99167704817708,Blurry,Samsung,1600
72.812801476861,Not,Samsung,4128
947.8598051232638,Not,Samsung,400
352.53405411835803,Not,Samsung,1600
51.94945113574941,Blurry,Samsung,4128
538.8611748715972,Blurry,Samsung,400
177.5081259688791,Blurry,Samsung,1600
49.7747589073206,Blurry,Samsung,4128
360.74594996638893,Blurry,Samsung,400
152.45217082739148,Blurry,Samsung,1600
48.617744209270164,Blurry,Samsung,4128
293.79572065972224,Blurry,Samsung,400
147.3669999016918,Blurry,Samsung,1600
72.14890727118546,Not,Samsung,4128
952.6213408749308,Not,Samsung,400
347.4135133248598,Not,Samsung,1600
62.573017736330584,Blurry,Samsung,4128
784.5763197482639,Blurry,Samsung,400
277.36920049322885,Blurry,Samsung,1600
47.09135121336712,Blurry,Samsung,4128
257.43478283159715,Blurry,Samsung,400
141.88806112304007,Blurry,Samsung,1600
48.29660386366835,Blurry,Samsung,4128
260.2634659099999,Blurry,Samsung,400
145.5044253117814,Blurry,Samsung,1600
787.6668873168551,Not,Samsung,4128
11341.636737361043,Not,Samsung,400
6454.320595829811,Not,Samsung,1600
119.97797113406304,Blurry,Samsung,4128
2327.787847776042,Blurry,Samsung,400
710.8278796075173,Blurry,Samsung,1600
37.53163277695878,Blurry,Samsung,4128
1015.0620341330555,Blurry,Samsung,400
136.57527603838417,Blurry,Samsung,1600
27.966535573455587,Blurry,Samsung,4128
597.9139411988888,Blurry,Samsung,400
86.62474842609997,Blurry,Samsung,1600
781.4788112581696,Not,Samsung,4128
11134.77573727993,Not,Samsung,400
6395.000754472142,Not,Samsung,1600
118.24501958667503,Blurry,Samsung,4128
1950.3051535299305,Blurry,Samsung,400
685.2828129818691,Blurry,Samsung,1600
40.53841679892586,Blurry,Samsung,4128
1103.4287695155556,Blurry,Samsung,400
154.69887233565527,Blurry,Samsung,1600
27.26082047733164,Blurry,Samsung,4128
596.7404999930554,Blurry,Samsung,400
84.25983265291642,Blurry,Samsung,1600
778.2738010945721,Not,Samsung,4128
11066.25417668639,Not,Samsung,400
6374.716479465331,Not,Samsung,1600
96.76018435573664,Blurry,Samsung,4128
1659.5595011777077,Blurry,Samsung,400
525.0036989580896,Blurry,Samsung,1600
40.115045732008355,Blurry,Samsung,4128
1105.161483984375,Blurry,Samsung,400
153.05086823189987,Blurry,Samsung,1600
26.719537656518085,Blurry,Samsung,4128
601.6948086388888,Blurry,Samsung,400
82.02216685866941,Blurry,Samsung,1600
839.9917437687759,Not,Samsung,4128
11508.262021729932,Not,Samsung,400
6735.086136920005,Not,Samsung,1600
176.48981830313593,Blurry,Samsung,4128
4042.9683117530562,Blurry,Samsung,400
1202.0962983710315,Blurry,Samsung,1600
36.732084127994916,Blurry,Samsung,4128
1004.8581434974999,Blurry,Samsung,400
133.80779577442595,Blurry,Samsung,1600
26.126453018014974,Blurry,Samsung,4128
563.4281157322222,Blurry,Samsung,400
78.61196926114333,Blurry,Samsung,1600
858.5142874906004,Not,Samsung,4128
11835.011173066388,Not,Samsung,400
6868.73732829884,Not,Samsung,1600
121.39311390669705,Blurry,Samsung,4128
2737.9389873610417,Blurry,Samsung,400
769.0456915337455,Blurry,Samsung,1600
37.07506103390402,Blurry,Samsung,4128
1062.7566088530557,Blurry,Samsung,400
136.19615599371093,Blurry,Samsung,1600
27.15996946458571,Blurry,Samsung,4128
621.1024983863889,Blurry,Samsung,400
84.5932104655596,Blurry,Samsung,1600
620.9527334933052,Not,Samsung,4128
8273.193574871597,Not,Samsung,400
4793.810797291223,Not,Samsung,1600
131.2289612453631,Blurry,Samsung,4128
2795.6997819330554,Blurry,Samsung,400
939.0303760247117,Blurry,Samsung,1600
22.156129536761355,Blurry,Samsung,4128
477.0027354582639,Blurry,Samsung,400
54.65248635739477,Blurry,Samsung,1600
22.970430592930363,Blurry,Samsung,4128
491.46020374659724,Blurry,Samsung,400
58.76593592302494,Blurry,Samsung,1600
613.8491973642824,Not,Samsung,4128
8116.7553053577085,Not,Samsung,400
4692.991219261951,Not,Samsung,1600
16.66853187020492,Blurry,Samsung,4128
236.92096889750005,Blurry,Samsung,400
34.78834285337212,Blurry,Samsung,1600
37.47908713164641,Blurry,Samsung,4128
964.1946800499305,Blurry,Samsung,400
136.70407082638886,Blurry,Samsung,1600
22.92355542006726,Blurry,Samsung,4128
474.0313823132639,Blurry,Samsung,400
57.837569787360025,Blurry,Samsung,1600
608.1244766852906,Not,Samsung,4128
7952.034880956597,Not,Samsung,400
4622.849972377636,Not,Samsung,1600
125.46592413352786,Blurry,Samsung,4128
2542.7117056382635,Blurry,Samsung,400
826.8581963083432,Blurry,Samsung,1600
38.30984271052031,Blurry,Samsung,4128
938.633691069375,Blurry,Samsung,400
143.12873481934642,Blurry,Samsung,1600
22.68053225860113,Blurry,Samsung,4128
465.24003221972225,Blurry,Samsung,400
56.61427745521888,Blurry,Samsung,1600
32.856323325018295,Not,Samsung,4128
602.2156888610416,Not,Samsung,400
115.85437339212211,Not,Samsung,1600
102.83739008644363,Blurry,Samsung,4128
2503.7550533827084,Blurry,Samsung,400
725.6610150587879,Blurry,Samsung,1600
32.885208045290305,Blurry,Samsung,4128
817.1208431530557,Blurry,Samsung,400
109.85070311039931,Blurry,Samsung,1600
20.92835964350653,Blurry,Samsung,4128
426.6877822197223,Blurry,Samsung,400
49.468079655956736,Blurry,Samsung,1600
303.69220788130224,Not,Samsung,4128
5399.330338656667,Not,Samsung,400
2678.0043776874736,Not,Samsung,1600
178.42759302374873,Blurry,Samsung,4128
3654.5568571155554,Blurry,Samsung,400
1519.0985746400006,Blurry,Samsung,1600
80.30898884699066,Blurry,Samsung,4128
2016.6341149165971,Blurry,Samsung,400
506.82300134122295,Blurry,Samsung,1600
22.997811416166655,Blurry,Samsung,4128
438.095441734375,Blurry,Samsung,400
56.21163413530817,Blurry,Samsung,1600
504.77145828010936,Not,Samsung,4128
7288.2606249943765,Not,Samsung,400
3780.5751093744298,Not,Samsung,1600
56.499570099353186,Blurry,Samsung,4128
613.8633886388889,Blurry,Samsung,400
178.84785305444336,Blurry,Samsung,1600
67.53164074817357,Blurry,Samsung,4128
932.2216821233335,Blurry,Samsung,400
226.8530119164059,Blurry,Samsung,1600
57.771211414888924,Blurry,Samsung,4128
615.4265556382638,Blurry,Samsung,400
179.9849886867054,Blurry,Samsung,1600
486.8108235087306,Not,Samsung,4128
7118.9430265049305,Not,Samsung,400
3642.5744441798947,Not,Samsung,1600
60.58587300141582,Blurry,Samsung,4128
694.2136118997222,Blurry,Samsung,400
199.85175104155817,Blurry,Samsung,1600
71.45689975544067,Blurry,Samsung,4128
985.0481437027086,Blurry,Samsung,400
243.37206560312072,Blurry,Samsung,1600
61.22871399498226,Blurry,Samsung,4128
623.5577833049306,Blurry,Samsung,400
188.40225260161435,Blurry,Samsung,1600
485.5265022131984,Not,Samsung,4128
7089.837953326388,Not,Samsung,400
3616.055620600729,Not,Samsung,1600
56.50284202301257,Blurry,Samsung,4128
615.0661666622224,Blurry,Samsung,400
179.7329442568552,Blurry,Samsung,1600
70.65151066018242,Blurry,Samsung,4128
943.7965026232639,Blurry,Samsung,400
237.0746575743357,Blurry,Samsung,1600
59.513743663351796,Blurry,Samsung,4128
609.5729317165972,Blurry,Samsung,400
184.60462415206607,Blurry,Samsung,1600
487.9384569410896,Not,Samsung,4128
7096.233996000001,Not,Samsung,400
3645.040655723771,Not,Samsung,1600
72.93834285279794,Blurry,Samsung,4128
882.314230826389,Blurry,Samsung,400
262.06565102039923,Blurry,Samsung,1600
65.52274917101008,Blurry,Samsung,4128
911.5490578655555,Blurry,Samsung,400
219.82951090521235,Blurry,Samsung,1600
58.24486354745949,Blurry,Samsung,4128
599.8666157955556,Blurry,Samsung,400
179.5582952722913,Blurry,Samsung,1600
479.0397299990961,Not,Samsung,4128
6996.523473513265,Not,Samsung,400
3562.0302222463147,Not,Samsung,1600
59.19465750687565,Blurry,Samsung,4128
580.7998067077084,Blurry,Samsung,400
186.39430751740213,Blurry,Samsung,1600
72.49420613471864,Blurry,Samsung,4128
1038.7776359565971,Blurry,Samsung,400
258.4916664360666,Blurry,Samsung,1600
60.03968036940396,Blurry,Samsung,4128
639.7189998582638,Blurry,Samsung,400
188.27921903873005,Blurry,Samsung,1600
15.738795478458055,Not,Samsung,4128
147.85378529104165,Not,Samsung,400
45.321053621581754,Not,Samsung,1600
15.786428051370347,Blurry,Samsung,4128
126.28535595659726,Blurry,Samsung,400
44.34619678686526,Blurry,Samsung,1600
17.91110011023662,Blurry,Samsung,4128
301.9978548177084,Blurry,Samsung,400
56.84026770388887,Blurry,Samsung,1600
16.410262423284973,Blurry,Samsung,4128
195.79122856638884,Blurry,Samsung,400
47.650490623263906,Blurry,Samsung,1600
15.578943440874054,Not,Samsung,4128
156.42408159972226,Not,Samsung,400
45.010007811132546,Not,Samsung,1600
14.834657164376491,Blurry,Samsung,4128
124.91978633826388,Blurry,Samsung,400
41.837191136143424,Blurry,Samsung,1600
16.960138765656346,Blurry,Samsung,4128
275.80526729937503,Blurry,Samsung,400
52.81412238634741,Blurry,Samsung,1600
15.909442572410892,Blurry,Samsung,4128
190.97500429993053,Blurry,Samsung,400
46.23476610436174,Blurry,Samsung,1600
15.308167763585173,Not,Samsung,4128
159.4322717330556,Not,Samsung,400
44.85230133339816,Not,Samsung,1600
14.249654300657198,Blurry,Samsung,4128
120.21409382993055,Blurry,Samsung,400
40.36675510673178,Blurry,Samsung,1600
15.035245834033285,Blurry,Samsung,4128
155.16634087493054,Blurry,Samsung,400
43.76012949289034,Blurry,Samsung,1600
15.374512051507859,Blurry,Samsung,4128
184.12042811972222,Blurry,Samsung,400
44.71532375489472,Blurry,Samsung,1600
15.010050477434007,Not,Samsung,4128
155.32574565972223,Not,Samsung,400
44.02065569574628,Not,Samsung,1600
14.82591988537052,Blurry,Samsung,4128
123.63448821326392,Blurry,Samsung,400
41.903037487343774,Blurry,Samsung,1600
14.631024589998656,Blurry,Samsung,4128
146.92678066555555,Blurry,Samsung,400
42.43439010161431,Blurry,Samsung,1600
15.433394769778475,Blurry,Samsung,4128
170.39523939159724,Blurry,Samsung,400
44.310736456509325,Blurry,Samsung,1600
14.543765699769509,Not,Samsung,4128
158.88224771083333,Not,Samsung,400
43.09343229335828,Not,Samsung,1600
14.060359202726573,Blurry,Samsung,4128
136.69426441666667,Blurry,Samsung,400
40.34097965369767,Blurry,Samsung,1600
15.460330819950762,Blurry,Samsung,4128
247.75495452437502,Blurry,Samsung,400
47.720238571770565,Blurry,Samsung,1600
14.17930363716484,Blurry,Samsung,4128
147.5772553975,Blurry,Samsung,400
41.34635081665341,Blurry,Samsung,1600
47.690255890483385,Not,Samsung,4128
1039.8140805555556,Not,Samsung,400
355.37480624799383,Not,Samsung,1600
26.192936002701547,Blurry,Samsung,4128
625.3592741443749,Blurry,Samsung,400
141.83359841902086,Blurry,Samsung,1600
12.93690631534349,Blurry,Samsung,4128
150.8398719082639,Blurry,Samsung,400
27.19532395684787,Blurry,Samsung,1600
12.683140839852406,Blurry,Samsung,4128
117.26468874826388,Blurry,Samsung,400
26.337602590917705,Blurry,Samsung,1600
64.66041252879103,Not,Samsung,4128
1263.4851052197223,Not,Samsung,400
485.3647130184867,Not,Samsung,1600
12.016933288275297,Blurry,Samsung,4128
107.76133093083335,Blurry,Samsung,400
24.858019270605197,Blurry,Samsung,1600
13.146590636332457,Blurry,Samsung,4128
155.33331388888888,Blurry,Samsung,400
28.047917185351295,Blurry,Samsung,1600
12.37930969879083,Blurry,Samsung,4128
86.62845524159722,Blurry,Samsung,400
24.732751028297542,Blurry,Samsung,1600
70.2788991037562,Not,Samsung,4128
1250.1712053330555,Not,Samsung,400
508.43016869555544,Not,Samsung,1600
25.55352817382134,Blurry,Samsung,4128
602.6833936663888,Blurry,Samsung,400
149.38762135272114,Blurry,Samsung,1600
13.454257330153519,Blurry,Samsung,4128
150.48679782493056,Blurry,Samsung,400
28.857815595099826,Blurry,Samsung,1600
12.638927495324252,Blurry,Samsung,4128
108.94126624826387,Blurry,Samsung,400
26.08315258540338,Blurry,Samsung,1600
59.10375104738667,Not,Samsung,4128
1127.4963719988887,Not,Samsung,400
441.851248950308,Not,Samsung,1600
17.011324689584384,Blurry,Samsung,4128
301.85657310937506,Blurry,Samsung,400
54.93137075770834,Blurry,Samsung,1600
14.466816285740055,Blurry,Samsung,4128
222.472271484375,Blurry,Samsung,400
34.95430465056394,Blurry,Samsung,1600
13.08878873941082,Blurry,Samsung,4128
137.0430277322222,Blurry,Samsung,400
27.473327081847867,Blurry,Samsung,1600
61.32582693006951,Not,Samsung,4128
1061.7214134882638,Not,Samsung,400
434.68819002000623,Not,Samsung,1600
41.69962991231534,Blurry,Samsung,4128
865.074357149375,Blurry,Samsung,400
314.0799848552057,Blurry,Samsung,1600
14.121070318503621,Blurry,Samsung,4128
173.3755663263889,Blurry,Samsung,400
31.406460292703986,Blurry,Samsung,1600
13.512510552702366,Blurry,Samsung,4128
126.54972357993057,Blurry,Samsung,400
28.235432249982647,Blurry,Samsung,1600
46.71540209600697,Not,Samsung,4128
247.99031502493054,Not,Samsung,400
140.96384789630088,Not,Samsung,1600
47.18558038139568,Blurry,Samsung,4128
226.1379715465972,Blurry,Samsung,400
141.69178683182255,Blurry,Samsung,1600
43.621145057751775,Blurry,Samsung,4128
233.39652974999998,Blurry,Samsung,400
131.06581197160125,Blurry,Samsung,1600
46.80324864148364,Blurry,Samsung,4128
280.4799560077083,Blurry,Samsung,400
141.87545816659713,Blurry,Samsung,1600
47.384244381947084,Not,Samsung,4128
254.49451786222218,Not,Samsung,400
142.94274111822898,Not,Samsung,1600
47.59348998759927,Blurry,Samsung,4128
226.1078249749305,Blurry,Samsung,400
143.1160051954416,Blurry,Samsung,1600
47.50058712388084,Blurry,Samsung,4128
252.6587663822222,Blurry,Samsung,400
143.30589217993452,Blurry,Samsung,1600
48.359266384838236,Blurry,Samsung,4128
257.16935832993056,Blurry,Samsung,400
145.57361978735997,Blurry,Samsung,1600
47.65183035382269,Not,Samsung,4128
260.1673714641666,Not,Samsung,400
143.85154254159715,Not,Samsung,1600
48.51543204344554,Blurry,Samsung,4128
227.7013941510417,Blurry,Samsung,400
145.416495299251,Blurry,Samsung,1600
46.772324687389556,Blurry,Samsung,4128
255.04646343083334,Blurry,Samsung,400
141.30127290181326,Blurry,Samsung,1600
47.33870892596308,Blurry,Samsung,4128
256.2592958263889,Blurry,Samsung,400
143.09150139105216,Blurry,Samsung,1600
47.988523576270325,Not,Samsung,4128
257.18117142159724,Not,Samsung,400
144.8167432277211,Not,Samsung,1600
46.4497143567886,Blurry,Samsung,4128
218.7311353732639,Blurry,Samsung,400
139.44763539804575,Blurry,Samsung,1600
47.200377957027136,Blurry,Samsung,4128
252.68474349750005,Blurry,Samsung,400
141.51263627145732,Blurry,Samsung,1600
44.48456591872433,Blurry,Samsung,4128
241.82348489159722,Blurry,Samsung,400
134.1576529897906,Blurry,Samsung,1600
48.07571194441936,Not,Samsung,4128
257.5411497775,Not,Samsung,400
144.88301532734272,Not,Samsung,1600
43.78903186982866,Blurry,Samsung,4128
213.37381013305557,Blurry,Samsung,400
132.0297185554946,Blurry,Samsung,1600
45.2538464838583,Blurry,Samsung,4128
240.0924683197222,Blurry,Samsung,400
137.19138217666662,Blurry,Samsung,1600
46.16820744772397,Blurry,Samsung,4128
245.77856216416666,Blurry,Samsung,400
139.55389231346976,Blurry,Samsung,1600
58.4087825456246,Not,Samsung,4128
952.1896717733333,Not,Samsung,400
384.1645259677503,Not,Samsung,1600
22.205285354776123,Blurry,Samsung,4128
287.86827076326387,Blurry,Samsung,400
81.49217653169242,Blurry,Samsung,1600
16.80581414770928,Blurry,Samsung,4128
190.57562004937498,Blurry,Samsung,400
47.5874494574411,Blurry,Samsung,1600
16.386278460198483,Blurry,Samsung,4128
148.73109064993054,Blurry,Samsung,400
45.47002184062065,Blurry,Samsung,1600
70.30035580790914,Not,Samsung,4128
1123.2728255999305,Not,Samsung,400
486.7209187465971,Not,Samsung,1600
28.208436973206375,Blurry,Samsung,4128
428.0480766597222,Blurry,Samsung,400
125.50231353826399,Blurry,Samsung,1600
16.587734169935093,Blurry,Samsung,4128
194.21252073083332,Blurry,Samsung,400
47.0406078004229,Blurry,Samsung,1600
16.349388275898608,Blurry,Samsung,4128
157.12408123083335,Blurry,Samsung,400
45.32197339078097,Blurry,Samsung,1600
89.10863191121942,Not,Samsung,4128
1213.4015024577086,Not,Samsung,400
592.6081636420294,Not,Samsung,1600
21.85759568749918,Blurry,Samsung,4128
312.12954773222225,Blurry,Samsung,400
79.7688130206356,Blurry,Samsung,1600
17.075792567058105,Blurry,Samsung,4128
